Startup_Name,Startup_Age,Funding_Amount,Number_of_Founders,Founder_Experience,Employees_Count,Revenue,Burn_Rate,Product_Uniqueness_Score,Customer_Retention_Rate,Marketing_Expense,Startup_Status,Annual_Expense,Profit,Market_Size_Ordinal,Is_Profitable_Binary,Industry_E-commerce,Industry_Education,Industry_Finance,Industry_Healthcare,Industry_Logistics,Industry_Tech,Business_Model_B2C,Business_Model_Hybrid
Startup_410,0.25,-0.20293383094706569,0.5,-0.13333333333333333,-0.3904109589041096,-0.15052353384814615,-0.06851453255720315,-0.5,0.9101564490648727,0.8476588096717537,0.0,-0.006567097789994959,-0.15013892497862646,2,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
Startup_411,-0.125,-0.625604805087608,0.5,0.7333333333333333,0.5273972602739726,0.2829142798871418,-0.5622983660504353,-0.75,-0.3061713295622484,0.8105245100141527,0.0,-0.5051892976102015,0.3411006209355205,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Startup_412,0.0,-0.9879440781143051,0.0,0.06666666666666667,-0.850293542074364,-0.5226947604821165,0.39062976900019386,1.0,-0.48188350405136826,-0.36388761169363404,0.0,0.35320297438722115,-0.5637827005907824,2,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Startup_413,-0.875,-0.39329358589592595,0.0,0.8,0.21428571428571427,0.0922502790866409,0.3440182135418479,0.5,-0.620700198746369,-0.15451646717486295,0.0,0.3238801307400113,0.052250245441495535,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Startup_414,-0.75,0.9829971697918675,1.0,-0.9333333333333333,-0.9246575342465754,-0.3161090707585708,0.44261392162808383,0.5,0.5723895428833512,-0.4918549296800119,0.0,0.39470322121355417,-0.36295932361413996,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Startup_415,-0.75,0.3650061991507974,1.0,0.26666666666666666,0.799412915851272,0.9405160135142497,0.8208372065278448,-0.5,-0.9613208989451153,0.8373738693497408,0.0,0.8850663105439013,0.8302227839227024,2,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Startup_416,0.5,-0.8839901350119589,-0.5,-0.06666666666666667,0.0675146771037182,-0.06047246087831707,0.32192136959471884,-0.25,0.11354023339958212,-0.17352046764961387,0.0,0.30012111638251326,-0.09703846619827033,2,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
Startup_417,0.375,0.5946905319457966,1.0,-0.4666666666666667,0.18493150684931506,-0.645519078442256,-0.36467746024486875,-0.5,-0.4095194414717423,0.9870600450215483,0.0,-0.2921548302614281,-0.6091139982801969,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Startup_418,-0.375,0.589317360685272,0.0,0.6,-0.19471624266144813,-0.16392666492146418,-0.35539372368506084,-0.5,-0.1781582836467411,-0.5848442747132295,0.0,-0.4138726583975515,-0.11488517786759202,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Startup_419,0.875,-0.3633419879204146,0.5,0.7333333333333333,-0.5880626223091977,0.2083312972527165,-0.09637170737041989,-1.0,-0.6940834734750037,0.6029266998526875,0.0,-0.054923525407523266,0.2130792575680558,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Startup_420,0.25,-0.4820005609565811,0.5,-0.7333333333333333,-0.7172211350293543,-0.17086230087554885,-0.6438178844653003,0.0,0.20914233297660903,0.03905424827279428,0.0,-0.65130649594945,-0.09346031764047727,2,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Startup_421,0.125,-0.32754763276122567,-0.5,0.06666666666666667,-0.2671232876712329,-0.4151132873927143,-0.2807102485969508,-0.5,0.6879682005809508,-0.44765122961488324,0.0,-0.32748913704317645,-0.3753951484184819,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Startup_422,-0.375,-0.11150307334937726,0.0,0.0,0.8307240704500979,-0.18848951650394655,0.3509496990092907,1.0,0.24746470977934057,-0.8035029836500168,0.0,0.276736405065396,-0.22176303172692685,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Startup_423,0.0,0.44598406538967966,-0.5,-0.6,0.9227005870841487,-0.2810262579397433,0.5942834134483941,-0.5,-0.361616470468328,0.30763361595641864,0.0,0.6135536028850102,-0.3541297844237672,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Startup_424,0.0,-0.2473615521320254,0.0,0.5333333333333333,-0.6232876712328768,0.42109284031582656,-0.334139951980673,0.25,0.9776282933292564,0.47624001252704135,0.0,-0.30409162193480666,0.4547401189412694,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Startup_425,0.75,0.6414094864924978,0.0,0.4,-0.8405088062622309,-0.020102306103586338,0.9508950186161884,0.75,-0.6123426591244967,0.30707907495379655,0.0,0.9713776650748533,-0.1369285572611838,2,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Startup_426,0.125,-0.720987683980045,1.0,-0.8,-0.7896281800391389,0.8507778379100807,0.08043485825350824,0.75,0.9963817968710187,0.8751245473160115,0.0,0.1451975701896146,0.8291260141723356,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Startup_427,-0.875,-0.12344336050229038,-0.5,-0.26666666666666666,-0.2651663405088063,-0.7954961823712544,0.36294558306697355,-0.25,-0.6453651327523824,-0.7206190512760926,0.0,0.295683854440016,-0.8286506209481703,2,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Startup_428,-0.875,-0.9043613873685471,1.0,0.5333333333333333,-0.8718199608610567,0.9358835109423139,-0.9012531751910086,-0.75,0.1926310961626663,-0.9434767127687055,0.0,-0.9915544446927143,1.049548140556045,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
Startup_429,-0.125,-0.20745499684787247,0.0,0.5333333333333333,-0.15557729941291584,-0.9089844573059443,0.9612544676366637,0.0,-0.4845334556387912,-0.01211711985765451,0.0,0.9551654048211679,-1.0203907291594587,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Startup_430,-0.125,0.29319799104671657,-0.5,0.8666666666666667,0.03228962818003914,-0.10964019711398545,-0.8445466249770094,1.0,0.6635071090047394,0.6109256546027402,0.0,-0.805072379873521,-0.014129177532467382,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Startup_431,0.25,0.1286557322175062,0.5,0.3333333333333333,0.5469667318982387,-0.11137174049722413,-0.7784072098583777,0.75,0.9262600010192121,-0.457660894187393,0.0,-0.8277771599902308,-0.013144539308511704,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Startup_432,-0.75,0.1288104457242476,0.0,-0.5333333333333333,-0.601761252446184,-0.8896651615706416,-0.07586954252394752,0.0,0.6017428527748051,-0.7099092288189772,0.0,-0.14378732403880629,-0.8700076685879815,2,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
Startup_433,0.25,-0.04783482171010076,1.0,0.2,0.08904109589041095,-0.42440122147705045,-0.082003688441062,0.25,0.1492126586148907,0.08847222956401707,0.0,-0.08338984530484352,-0.4137753629803024,2,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Startup_434,-0.875,-0.9907197521380714,0.5,0.9333333333333333,0.8385518590998043,-0.8754490192738362,0.17365598079226918,-0.5,-0.8463537685369208,0.9703260721042936,0.0,0.2466837453167951,-0.9024427097018907,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
Startup_435,-0.75,-0.483973078088079,0.5,0.6666666666666666,-0.3512720156555773,-0.7620084150207549,0.694696498963558,-0.5,-0.9295214798960403,-0.7928190929664054,0.0,0.6225870933211393,-0.8343039666914402,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Startup_436,0.625,-0.43387108689241466,1.0,0.3333333333333333,-0.2671232876712329,0.6191916347256832,-0.026834154367720672,1.0,0.16062783468378947,0.4619137050420344,0.0,0.003104586812718571,0.61540401932986,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
Startup_437,-0.5,0.3020593032406754,0.0,-1.0,0.8424657534246576,-0.6773955050391974,-0.7447002271721787,-0.25,-0.47495286143810833,-0.3104861110418489,0.0,-0.7816826800663054,-0.5824494149727109,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Startup_438,-0.25,-0.31605787262121476,-0.5,0.3333333333333333,-0.17123287671232876,-0.9186910288219571,0.22508139922155004,-0.75,-0.6286500535086378,-0.8511615938465896,0.0,0.1464510114683309,-0.9335542575084035,2,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
Startup_439,-0.625,0.4938780658169035,0.5,-0.6666666666666666,-0.7896281800391389,-0.4134176414471098,0.6407915732543285,0.25,0.7648167966162157,0.4124757762327317,0.0,0.6689655846146652,-0.49261444193242065,1,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Startup_440,0.25,-0.40655510397416317,0.0,0.4666666666666667,-0.8091976516634051,-0.9383911521461896,0.7702369649399261,0.75,-0.4910564133924476,0.5413726485616344,0.0,0.8096127372780512,-1.0323131221383028,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Startup_441,0.875,-0.34820312714275103,1.0,0.3333333333333333,0.04794520547945205,-0.5926120722684346,0.8349328176806565,0.25,-0.5505784028945625,0.672898603773472,0.0,0.8855009743144724,-0.6969457041975194,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Startup_442,-0.5,-0.4986981282828823,-0.5,0.2,-0.9363992172211351,0.8995526346577728,0.24789207084590567,0.25,0.6484227691994087,-0.1601695937987156,0.0,0.22694345858254134,0.8679547151542489,2,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Startup_443,0.625,-0.5098926755126436,-0.5,-0.13333333333333333,0.040117416829745595,0.277620324196891,-0.5988348105324379,0.5,0.47576823115731526,-0.25036229679712674,0.0,-0.6302904860140405,0.3507559172435007,2,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Startup_444,-0.25,-0.9682262741091712,1.0,-0.26666666666666666,0.016634050880626222,-0.7836040704666303,-0.5435678459404779,0.0,0.6773683942312592,-0.972534262355742,0.0,-0.6350288864754758,-0.7057419273672155,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Startup_445,0.375,-0.9303321956044788,-0.5,-0.2,0.3532289628180039,-0.2462820205093894,0.4638219606400589,-0.5,0.889364521225093,-0.12222941441068548,0.0,0.4467981895938018,-0.2996226315768143,2,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Startup_446,0.625,-0.7442966911769858,0.0,-0.7333333333333333,-0.5743639921722113,-0.4160062411340849,0.7585791051305122,0.75,-0.3153442389033277,-0.45292535339521717,0.0,0.7150288033339742,-0.5006896778410747,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Startup_447,-0.5,0.47229749357312323,0.5,0.26666666666666666,-0.8679060665362035,-0.19968858076412496,-0.6988422669496791,-0.75,0.46659532181623586,0.1501679082334378,0.0,-0.6972626284146475,-0.11668956084806814,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Startup_448,-0.25,0.3741837851516274,0.5,0.4,-0.47847358121330724,0.8934710469535496,-0.9786607280445795,-1.0,0.47026448555266775,0.3423143708901879,0.0,-0.96205135026995,1.0037813336219532,2,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Startup_449,-0.375,-0.13752633362822592,0.5,-0.2,-0.6682974559686888,-0.8328592992361994,-0.7324975518096725,0.25,0.286602456301279,-0.9023070302035345,0.0,-0.818771272532646,-0.7328777964442629,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Startup_450,-0.75,0.21882667983172904,0.5,0.06666666666666667,0.10273972602739725,-0.23563271295641913,0.5632766479924839,-0.25,-0.006115272894052838,-0.2372388246523397,0.0,0.537016695852798,-0.2997809769282142,0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
Startup_451,-0.625,0.6073121751401741,0.5,-0.7333333333333333,0.06360078277886497,-0.367447825056527,-0.9882109072471404,0.25,-0.9819089843550934,0.7665023323635515,0.0,-0.9362748242336691,-0.2552693644669926,2,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Startup_452,0.875,-0.9903336890863115,0.5,-0.2,-0.363013698630137,-0.24346381268358466,-0.9331626642275898,0.75,-0.0739948020180401,0.6767564537701308,0.0,-0.888513523484876,-0.1374709198538923,1,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Startup_453,-0.125,-0.21708318994105952,1.0,-0.3333333333333333,0.8424657534246576,0.2607577518793414,-0.10187354910547848,0.0,0.1610355195433929,-0.7454277795121037,0.0,-0.1728439485977666,0.2793717493409557,2,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Startup_454,-0.875,-0.5074250271119004,0.5,0.5333333333333333,-0.4882583170254403,-0.18744510426183664,-0.9267143545973783,0.75,0.34714365795240265,-0.582642068717205,0.0,-0.9870262259474234,-0.06991620926546613,1,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
Startup_455,-0.5,0.9131158735697559,0.5,0.5333333333333333,0.7544031311154599,0.3026673728488157,0.12842833637389459,0.5,-0.5695357488661265,0.573613822034228,0.0,0.16822643587971503,0.2804166500752123,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Startup_456,0.0,0.003089985883994099,0.5,-0.3333333333333333,0.9090019569471625,-0.36687786857031723,-0.9768592576390994,0.75,-0.3917851500789889,-0.816297321746485,0.0,-1.0568256782527814,-0.2403161462170301,2,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Startup_457,0.125,-0.6915877533688927,1.0,0.0,0.4217221135029354,-0.974304367122497,0.3157752934100184,-0.25,0.6529073026550475,-0.016128565743528774,0.0,0.30707357503260707,-1.008116841248948,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Startup_458,-0.375,0.4618044423677172,1.0,-0.06666666666666667,-0.6996086105675147,-0.24949822772836414,-0.3972311837310918,-0.25,0.9148448249503134,-0.7206370040423645,0.0,-0.46717750190965635,-0.19376027145790464,2,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Startup_459,-0.75,0.4975066661141184,0.5,-0.6,0.2436399217221135,0.1485860284184595,-0.6417201457481023,-0.5,0.7953931610864802,-0.9714112170878418,0.0,-0.7334340038349018,0.23453582655100227,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Startup_460,0.25,-0.9072101739345779,-0.5,0.6666666666666666,0.541095890410959,-0.5468917649823842,-0.49913754107243163,0.5,0.28211792284564025,0.8254332850270937,0.0,-0.4405627432538466,-0.4931636899683542,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Startup_461,-0.625,0.9241488204596601,0.0,0.0,-0.7857142857142857,0.6347378547782906,0.39060789684295294,-0.75,0.5872700402588797,-0.3975670012197907,0.0,0.3503735028034275,0.5894492121150524,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Startup_462,0.75,0.2779825743102306,0.0,-0.3333333333333333,-0.6702544031311155,-0.012087037779901654,-0.31590056121967103,-0.25,0.7430056566274268,-0.1736601002761734,0.0,-0.339963687949159,0.027539421531194687,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Startup_463,0.875,-0.9395482998230844,-0.5,0.8,0.16536203522504891,0.1913335218778846,-0.18252812312036149,0.25,0.2193344544666972,-0.611538043407794,0.0,-0.24262211667870487,0.21854645823093943,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Startup_464,-0.25,0.40018982834768657,-0.5,0.8666666666666667,-0.10665362035225048,-0.9993594638126039,-0.6087926072108526,1.0,0.91097181878408,0.9517090534802933,0.0,-0.5400784647921723,-0.9319818961061127,2,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Startup_465,0.75,0.11953356119942207,1.0,0.0,-0.5058708414872799,-0.5172132496446263,0.407906784842595,-0.75,0.3253325179636141,-0.026940120542851758,0.0,0.3986289966379655,-0.5637434317373463,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Startup_466,-0.375,0.8237768714118148,0.0,-1.0,0.45499021526418787,0.12205851923786912,0.8741814096605341,1.0,0.24991081893696165,0.554302629781046,0.0,0.9150019070581938,0.011402244373716083,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
Startup_467,0.875,-0.438227849672445,0.5,0.0,0.3669275929549902,0.6728381440514768,-0.013963384020400758,-0.75,-0.5654589002700912,-0.35677632149813837,0.0,-0.05222541739631995,0.6754427824901532,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Startup_468,0.5,-0.7704534839467719,0.0,-0.7333333333333333,-0.44129158512720157,-0.4385668842472382,-0.9717789520254114,1.0,-0.20445395709116854,-0.8626054849690464,0.0,-1.05558770129337,-0.31187179538859744,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Startup_469,-0.625,0.8492797353534176,-0.5,-0.13333333333333333,-0.42367906066536204,0.4969307392009521,-0.33492337288548435,0.0,-0.2488916067879529,-0.27606068433950276,0.0,-0.36758977983091096,0.5378579750241858,0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Startup_470,-0.75,-0.6714933356876693,0.0,0.4,0.9207436399217221,0.2736974036052701,-0.614043913326606,-0.75,-0.9229985221423839,-0.2937501433727862,0.0,-0.6491700919233228,0.349101307535251,0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Startup_471,-0.875,-0.3846061662381415,1.0,0.4,0.6291585127201565,-0.1460176683522592,0.9060670381619434,-0.25,-0.11945166386383324,0.22152217515716152,0.0,0.9192594170741466,-0.25613085842393224,2,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Startup_472,0.625,0.5344910420118842,0.0,-0.13333333333333333,-0.9305283757338552,-0.9602565563173723,-0.7949127350635535,0.0,-0.07623706874585949,-0.713222511572054,0.0,-0.8656446220439299,-0.8541820626971296,2,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
Startup_473,0.625,-0.7816103537930335,1.0,-0.2,-0.4315068493150685,-0.22384562396589433,0.69291888909325,-1.0,0.3367476940325129,-0.6764731990133958,0.0,0.630501831711208,-0.29919581346796564,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Startup_474,-0.625,0.6435823223802657,0.0,-0.4666666666666667,-0.049902152641878667,0.7990383351366052,-0.5000203808737926,-0.25,-0.24685318248993524,-0.889602455938426,0.0,-0.5844145019564234,0.8646549805846128,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Startup_475,-0.25,0.5673769514111902,-0.5,0.7333333333333333,-0.5645792563600783,-0.9396721846792087,-0.7435469679722024,1.0,0.3385822759007288,0.3068097834597175,0.0,-0.729067412168798,-0.8499763466670652,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Startup_476,0.5,-0.3611072506140593,1.0,-0.3333333333333333,-0.8561643835616438,-0.9105865149263518,-0.5579338764919048,1.0,-0.6427151811649594,0.5234777300921276,0.0,-0.5247376937586714,-0.8453876650628132,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Startup_477,-0.125,-0.36779832950253244,0.0,-0.26666666666666666,0.20058708414872797,0.051120242092956875,0.8724753813957419,0.5,-0.9590786322172958,0.46108189353810125,0.0,0.9055189536642019,-0.05812626681551857,2,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Startup_478,-0.5,0.09552433924940326,1.0,-1.0,-0.7426614481409002,0.012504001857104732,-0.4057653018109152,0.5,0.11354023339958212,0.7042182019107728,0.0,-0.3569654599024127,0.054062883016731345,0,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
Startup_479,0.75,-0.41770584774212977,0.0,-0.4666666666666667,-0.02837573385518591,-0.7655226387031072,0.718288603114794,-0.75,-0.48412577077918767,0.6967618196524943,0.0,0.7704343000265014,-0.8554472182434838,2,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Startup_480,-0.875,0.6415769726722854,1.0,0.6,0.8718199608610567,-0.6842963989670702,-0.8996724147358689,0.0,-0.6924527340365896,-0.3465332709640935,0.0,-0.9402067521292019,-0.5704063580738338,1,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Startup_481,0.0,0.8774765922748551,-0.5,0.13333333333333333,0.10273972602739725,-0.22370277128816163,0.97790116767494,0.5,0.4329613208989451,-0.6506531316107321,0.0,0.9186423408489787,-0.33343771790933396,0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Startup_482,-0.5,0.5802257399792073,0.0,-0.2,-0.09882583170254403,0.7935662269575852,0.20645626314193538,0.5,0.9128064006522956,0.5484560122318181,0.0,0.24443260601840544,0.7602968814612264,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Startup_483,-0.375,0.8978828793929337,1.0,-0.06666666666666667,-0.9187866927592955,0.599451749311818,-0.4026515019709796,-1.0,0.37955460429088306,0.3802346027601381,0.0,-0.3808480225313469,0.6415591195242453,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
Startup_484,-0.375,0.6522393518849402,0.5,-0.9333333333333333,0.4569471624266145,-0.6367903236444847,0.5188503198802996,0.75,0.6806298731080872,-0.9860586796139358,0.0,0.43001175412979425,-0.6865965853886559,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Startup_485,-0.125,-0.3959523439156331,1.0,0.8666666666666667,0.6565557729941291,-0.7263031342586678,0.9277681949008048,-1.0,0.9929164755643887,-0.6336917569873662,0.0,0.8697463248858104,-0.828232533660702,2,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
Startup_486,-0.5,0.33540526910800894,0.5,0.8666666666666667,0.07925636007827788,-0.5612768363974678,0.7527949137292526,1.0,-0.005096060745044081,-0.5804418574729886,0.0,0.6985943889879082,-0.643429519420023,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Startup_487,0.625,-0.9623948481683526,0.0,0.7333333333333333,-0.05968688845401174,0.4934591262950145,0.775647341290159,0.5,0.03669163736431732,0.4980366655329827,0.0,0.8114297116548796,0.3937059826152778,2,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Startup_488,0.625,-0.3845827830373296,1.0,0.06666666666666667,0.3669275929549902,-0.9512504430156167,0.6388529047716099,0.75,-0.5030831167507516,0.5962043862597506,0.0,0.6823357357763078,-1.029933854255476,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
Startup_489,0.625,0.33596238187529665,1.0,-1.0,-0.6976516634050881,-0.802585627490696,0.717423658714812,0.5,0.22402283035213783,-0.25596954412939554,0.0,0.690146381006324,-0.8827840152689367,2,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Startup_490,-0.875,-0.6646833788484935,0.0,-0.6666666666666666,-0.31409001956947163,0.9163194671943736,0.49234723043808937,-1.0,0.5815624522244304,0.143397720597109,0.0,0.497566884739897,0.8523619443953928,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Startup_491,0.125,0.2118089568469836,-0.5,-0.4666666666666667,-0.601761252446184,-0.8712960522838809,-0.6868205339788934,-1.0,-0.4146155022167864,0.32024443688655146,0.0,-0.6710208425351922,-0.788795096000813,2,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Startup_492,0.875,-0.5232252240673196,0.0,-0.5333333333333333,-0.901174168297456,-0.47741145768517823,0.24960605262242194,1.0,-0.39565815624522244,-0.4348449230075671,0.0,0.20576648669995792,-0.5010831600864707,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Startup_493,-0.875,-0.6956056198960608,0.5,0.4666666666666667,-0.7309197651663405,0.558235156065903,0.5110200875880478,0.75,0.37180859195841615,-0.8395242117987575,0.0,0.43436903394771437,0.5032231836206973,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Startup_494,-0.625,0.3945793816624855,-0.5,0.7333333333333333,0.4334637964774951,0.707994484862706,0.09088577265880926,-0.5,0.8797839270244101,-0.5614199042319657,0.0,0.035934671565086805,0.6999410108998402,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Startup_495,-0.125,-0.22864994647689438,-0.5,0.0,0.8620352250489237,0.22308080136706684,0.5476817998797031,0.75,0.5548590939203996,-0.13298711091119264,0.0,0.5300572533165665,0.15796438002469623,2,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Startup_496,-0.875,-0.7125442664211431,1.0,-1.0,-0.6154598825831703,0.3710987060208828,-0.18454234996445776,0.0,0.9427712378331548,-0.2784364337428226,0.0,-0.21687602043202403,0.3945344581931786,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Startup_497,-0.625,-0.744602034138272,-0.5,0.4666666666666667,-0.03424657534246575,0.43732248622465714,-0.5323832200786404,0.5,-0.013045915507312858,-0.0770462912078322,0.0,-0.5491566853561833,0.5001500733942114,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Startup_498,0.5,-0.2073797221603275,0.0,0.26666666666666666,-0.337573385518591,-0.7075801304216461,-0.022964770914007625,0.75,-0.4655761096672272,0.39075492379549404,0.0,0.001055813929319331,-0.7059209290482905,1,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
Startup_499,-0.875,-0.5121519171321786,0.5,0.9333333333333333,-0.8894324853228963,0.32345659096377827,0.11798338710238655,-1.0,0.19344646588187334,-0.6599746068094843,0.0,0.05491238444630358,0.31464627183832045,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Startup_500,0.375,-0.3576058565308499,1.0,-0.6666666666666666,0.5136986301369864,-0.07190862353068271,0.2675352564261889,0.5,0.9988279060286396,-0.06589562860115038,0.0,0.2545146770732113,-0.10298750898747529,2,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Startup_501,-0.875,-0.3340567711283135,-0.5,-1.0,-0.773972602739726,-0.21520428201847747,0.32013779459061786,-1.0,0.6659532181623603,0.5769570260644244,0.0,0.36089123532682404,-0.2584153572092295,2,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Startup_502,0.75,0.23670730098403636,-0.5,-0.26666666666666666,-0.42759295499021527,0.04113467856025936,-0.7591139787939494,0.25,0.08969066911277579,0.03047083124299967,0.0,-0.7677250510540784,0.1315977955251455,2,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Startup_503,0.5,0.8545409154963555,0.5,-0.4666666666666667,0.42367906066536204,0.9752480394411243,0.8301905363152374,-0.5,0.9140294552311062,-0.44812199104156963,0.0,0.7872934011629418,0.8764859975806001,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Startup_504,-0.625,-0.6004626990900371,-0.5,-0.26666666666666666,-0.18688845401174167,-0.09746907327178989,-0.30847794640327286,0.75,-0.5365132752382408,-0.8415927694236464,0.0,-0.3881939067671986,-0.05175244972337906,2,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Startup_505,-0.625,-0.13020398839728778,1.0,0.5333333333333333,0.9461839530332681,0.6170409558886031,0.05563382032022827,-0.25,0.6176425622993427,0.9444282093811183,0.0,0.12608616577376158,0.598586215117448,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
